t_IMU,f_X,f_Y,f_Z,w_X,w_Y,w_Z
0.78250000,0.04595304,-0.02011767,9.84153867,0.00133346,0.00608058,0.00320436
0.78500000,0.06306626,0.05370861,9.90372223,0.00715462,-0.02285006,0.01674938
0.78750000,0.05219659,-0.05318967,9.82328153,0.01462277,-0.01823949,-0.00008992
0.79000000,0.04048597,-0.01604515,9.82346960,-0.00071268,-0.01162934,-0.00214015
0.79250000,-0.13985693,0.07221248,9.81119601,-0.01297607,-0.01909590,-0.00465911
0.79500000,0.10139356,0.03552982,9.83987533,-0.00249855,-0.00185943,-0.00292544
0.79750000,0.11740982,-0.04669976,9.95807841,-0.00192017,-0.00485031,0.01280747
0.80000000,0.01983518,-0.10515859,9.78368495,0.00184815,-0.01480603,-0.01144403
0.80250000,0.02111852,-0.10358480,9.81222450,0.00832164,-0.01350733,-0.00220250
0.80500000,-0.00822142,-0.04794884,9.79115534,-0.01048679,-0.00274565,0.00638450
0.80750000,-0.02482057,-0.00188805,9.83334828,0.00576479,-0.00344809,0.01175870
0.81000000,0.00815343,-0.00875890,9.83464113,0.00082068,-0.01838229,0.03385673
0.81250000,0.04349178,-0.00060342,9.91297080,0.02398360,-0.01191030,0.00358264
0.81500000,0.10103111,-0.06447392,9.76592520,0.00092377,-0.00187182,-0.00306679
0.81750000,-0.03674964,0.02683640,9.78916574,-0.01069205,0.00091428,0.00879519
0.82000000,0.07451387,-0.05839726,9.74716345,0.01535931,-0.01933714,0.00105857
0.82250000,-0.07180145,-0.09547207,9.79827918,0.00269876,0.00094256,0.00265114
0.82500000,0.11785001,0.02413323,9.82557696,0.00702856,-0.01202252,0.02161505
0.82750000,-0.02079693,-0.02887996,9.77984411,0.02330676,-0.00553912,-0.00148171
0.83000000,-0.00519970,-0.00207590,9.85149156,0.00199002,-0.00870074,0.00157351
0.83250000,-0.00305533,0.02058136,9.81545030,-0.00731133,0.01281645,0.00904215
0.83500000,-0.00422801,0.00987942,9.79373654,0.00840666,-0.01782589,0.01890982
0.83750000,0.01916927,-0.01300789,9.87164878,0.00485681,-0.00045265,-0.00226773
0.84000000,0.01101722,0.00580123,9.76794021,-0.00078768,-0.01999294,-0.01833106
0.84250000,0.00365455,0.05323401,9.88713160,0.02012454,-0.01220611,-0.00514169
0.84500000,0.04918443,-0.03896096,9.77895717,0.01437110,-0.00143923,0.00494012
0.84750000,-0.02620911,-0.03967371,9.83762586,0.01351621,-0.00628122,0.01396046
0.85000000,-0.02090035,-0.06340848,9.75994062,0.02158938,-0.00340258,-0.00222518
0.85250000,-0.02138181,-0.11590089,9.74366989,0.00209431,-0.01446634,0.00615276
0.85500000,-0.03401624,-0.02914629,9.90044599,0.00009634,-0.02270614,0.00879048
0.85750000,0.05409593,-0.00124359,9.73933855,0.01144840,-0.01301453,0.01256651
0.86000000,-0.01090492,0.01989123,9.88308960,-0.00269198,-0.00916567,-0.00696216
0.86250000,-0.10165526,0.05630423,9.81039432,0.01591637,-0.00365553,-0.02685825
0.86500000,0.06082026,-0.04066703,9.81623965,0.01104632,-0.00226222,-0.00311563
0.86750000,-0.04544233,-0.00753291,9.89661227,0.00434196,0.00051330,0.00252787
0.87000000,0.08073439,0.02951490,9.77880113,0.00560602,-0.00936174,-0.00634986
0.87250000,0.00283353,-0.04144383,9.83644024,-0.00654307,-0.00363556,0.00929701
0.87500000,0.06422916,-0.07119621,9.79233631,-0.01072194,0.00372648,0.00739910
0.87750000,0.06154127,0.04324472,9.75855277,0.01100906,-0.02310220,-0.00711792
0.88000000,0.01104601,0.04998814,9.88083473,0.00064124,-0.00441187,-0.00511526
0.88250000,-0.00338275,0.04204007,9.83770598,0.00277739,0.00823145,-0.01280649
0.88500000,-0.03300120,0.07257353,9.79863795,-0.00070360,-0.01798970,-0.01850617
0.88750000,0.00905161,-0.09115187,9.79429444,0.00117686,0.00165020,-0.00183259
0.89000000,-0.02079700,-0.10103436,9.84094064,-0.00397787,-0.00976153,-0.00678167
0.89250000,-0.02079727,0.03432614,9.80419595,0.00793833,0.00241212,0.00043313
0.89500000,0.07152042,-0.00926324,9.80973901,0.00484164,-0.02796783,0.01469348
0.89750000,0.00497245,-0.05439505,9.79430192,0.00868032,0.01905313,-0.00676856
0.90000000,0.05618801,0.02871047,9.81258967,0.01077375,-0.03629791,0.01657649
0.90250000,0.01054609,-0.08046038,9.79433142,-0.01049318,-0.00986168,0.00439893
0.90500000,-0.01166446,-0.07835522,9.87888618,0.01814229,-0.00910883,0.00893684
0.90750000,0.00484113,-0.01821083,9.85805182,0.01699939,0.00117173,0.00783194
0.91000000,-0.03105560,0.02211826,9.70592953,0.01822045,-0.01902267,0.00032065
0.91250000,-0.01385368,-0.11258525,9.88088657,-0.00225730,-0.00684240,-0.00726234
0.91500000,0.05202962,-0.04407812,9.81945849,-0.01072589,-0.01679727,-0.01191726
0.91750000,-0.02761856,0.00861559,9.85785077,0.00437423,0.00405281,0.00138728
0.92000000,-0.01554737,0.00729308,9.77642187,-0.02222776,-0.00502151,0.01517703
0.92250000,-0.00141875,-0.00102567,9.85744337,0.01164347,0.00352743,0.01368145
0.92500000,-0.01796210,-0.01739546,9.84179141,-0.00234052,-0.02246559,0.02064794
0.92750000,0.05356184,0.05817840,9.81101495,0.00602146,0.00846266,-0.00526141
0.93000000,0.11158706,-0.05168623,9.86179401,0.01409942,-0.00437464,0.00343103
0.93250000,0.09547062,0.08129077,9.81407729,0.00706895,-0.01700562,-0.02496858
0.93500000,-0.03735059,-0.08790208,9.79807105,0.00328300,-0.00831843,0.00558487
0.93750000,-0.07652132,-0.05103464,9.72852190,-0.00183618,-0.00176909,-0.00507125
0.94000000,0.03205050,0.04386643,9.81153534,0.00096428,-0.01406884,-0.00237557
0.94250000,0.08823865,-0.02876909,9.85136560,-0.00514800,-0.00445068,0.00468342
0.94500000,-0.03247735,-0.00000837,9.86025133,0.00412137,-0.00771800,-0.00212562
0.94750000,0.03302381,0.04087555,9.82779243,0.00824292,-0.00843799,0.00458884
0.95000000,0.02015537,-0.00266640,9.88063396,-0.01000426,-0.01707462,0.00811838
0.95250000,0.03540590,0.01215349,9.83031170,0.00788729,0.00569508,0.00878117
0.95500000,0.07488762,-0.12901036,9.78827770,0.01021130,-0.02057686,-0.00003045
0.95750000,0.01816722,-0.00458863,9.74541657,0.01472516,-0.00301888,0.02129089
0.96000000,0.09358432,-0.00231465,9.79242834,-0.01203615,-0.03420863,-0.00344195
0.96250000,0.08587782,0.03641134,9.74543314,0.00613409,-0.02558891,0.00887607
0.96500000,-0.09456970,-0.05536908,9.86309162,0.00289301,-0.00565057,0.00236370
0.96750000,0.05710537,0.00563181,9.86124893,0.00271106,-0.01071154,0.00172479
0.97000000,0.00562236,0.04866094,9.86271370,-0.00026995,0.00243324,0.02418397
0.97250000,-0.03038506,-0.01465675,9.82358555,-0.00861092,-0.02355721,-0.01185629
0.97500000,0.05836370,-0.05928325,9.81593437,0.00909744,-0.02595048,-0.01428972
0.97750000,0.04420226,-0.03623823,9.86628798,0.00684241,-0.01460093,-0.00269831
0.98000000,0.05432259,-0.04034205,9.81826982,-0.02489112,-0.00725637,0.01137108
0.98250000,0.02564933,-0.01295924,9.76564392,-0.01024380,0.00198682,-0.01828003
0.98500000,-0.02341464,0.07713624,9.79775412,-0.00530523,-0.03080460,0.00013268
0.98750000,0.04221275,-0.03743973,9.72134206,0.00657181,-0.01428374,0.00247069
0.99000000,0.11867955,-0.05405556,9.82374254,0.00961895,0.01071093,0.00563114
0.99250000,-0.02833393,-0.03333434,9.81375168,-0.00738018,-0.01012140,-0.00638778
0.99500000,-0.00869343,0.01115167,9.90468125,0.01399065,-0.01294911,-0.00995262
0.99750000,-0.00245601,0.04980576,9.78702638,0.00629590,-0.00301769,0.01008150
1.00000000,0.03563713,-0.04196184,9.81704600,0.01786615,-0.01308881,0.00876001
1.00250000,0.01193070,0.05256097,9.85379636,0.01202111,0.01187067,0.00523030
1.00500000,0.03913779,-0.02646847,9.86363067,0.01433827,-0.00365015,0.01345464
1.00750000,0.06061052,-0.00210353,9.79187586,0.01183183,-0.01397991,-0.00540114
1.01000000,0.02781267,-0.08153701,9.87278664,-0.00048378,0.01375239,0.00553800
1.01250000,-0.08297962,0.04771523,9.77430250,0.01190748,-0.00502479,-0.01416905
1.01500000,-0.01751816,-0.03428258,9.85371312,0.00147205,-0.01478055,0.01227068
1.01750000,-0.01005589,0.03241524,9.87473431,0.00758516,-0.01212884,0.01989697
1.02000000,0.06424773,-0.06114562,9.88447927,0.00619260,-0.00316706,0.00416724
1.02250000,-0.01310190,0.09610320,9.79790428,-0.00893282,-0.00026043,-0.00897667
1.02500000,-0.09666864,0.04003211,9.80805334,-0.00235246,-0.00700273,0.01928377
1.02750000,-0.03995329,-0.06297343,9.90340400,0.02058880,-0.01583288,0.00237851
1.03000000,0.00553494,-0.03021091,9.82860303,0.00114036,-0.02256097,0.01499206
1.03250000,0.03913900,-0.07117432,9.83193780,0.00754849,-0.00620904,0.00425046
1.03500000,-0.02251025,-0.01301464,9.82403382,0.02007072,-0.00904809,-0.00581128
1.03750000,0.17855953,0.05173141,9.96465683,-0.00596545,-0.01379959,0.00222477
1.04000000,0.00105951,0.03805958,9.83165140,0.00845524,-0.00233823,0.01463001
1.04250000,0.09201874,-0.11432653,9.75122432,0.00034259,-0.01986234,0.00309493
1.04500000,-0.07114174,0.03219888,9.77747435,-0.00565308,0.01088952,0.00508851
1.04750000,0.03163112,0.00498734,9.80575263,0.00175724,-0.00249747,-0.00259805
1.05000000,0.06170820,-0.02253216,9.87014200,0.01079975,0.00298907,0.01045534
1.05250000,-0.01760328,0.01188491,9.85234528,0.00246759,-0.01625513,0.00419575
1.05500000,-0.06314312,-0.00442155,9.80305868,0.00432234,-0.00035189,-0.00406776
1.05750000,-0.02402853,0.11165589,9.86391446,-0.00301469,-0.00797061,0.00423483
1.06000000,0.07127483,0.08138091,9.85450451,0.00915981,0.00266571,0.01895124
1.06250000,-0.01247158,0.06163863,9.77051830,-0.00708067,-0.00737531,0.00289163
1.06500000,-0.04573560,0.00598760,9.85403561,-0.00679456,-0.01077132,0.00452023
1.06750000,-0.01957107,-0.03366161,9.78288519,-0.00441055,-0.00052382,0.00890396
1.07000000,0.03841509,-0.01294807,9.79811160,0.01032452,0.00348037,0.00978036
1.07250000,0.01037558,0.04149583,9.81450028,-0.01331329,-0.00114442,-0.01017096
1.07500000,0.00789612,-0.02869263,9.89670240,0.00278647,-0.01353610,-0.00731893
1.07750000,0.04270447,0.04864740,9.83521426,-0.00938537,-0.01089176,0.01023258
1.08000000,-0.06263158,-0.03223941,9.82788312,-0.00600806,-0.00480303,-0.00953317
1.08250000,0.07674332,-0.13136793,9.85350306,0.01100552,0.00613450,0.00627220
1.08500000,0.07278979,-0.06265282,9.74442579,0.00985499,-0.01781080,-0.00519671
1.08750000,0.17173453,-0.01328548,9.78372418,0.02511371,-0.01473361,-0.00245170
1.09000000,0.02174919,0.03761534,9.78243593,0.00921143,0.00443928,0.01112875
1.09250000,0.08373581,-0.09473108,9.81319406,-0.00130723,-0.00467844,-0.01477176
1.09500000,0.01680381,0.06198061,9.81232123,0.01446195,-0.02667384,0.02195281
1.09750000,0.00924121,-0.02828887,9.69780645,0.00786576,-0.00619212,0.00225635
1.10000000,-0.01059972,0.10030762,9.81132472,-0.00567154,-0.01191663,0.00356272
1.10250000,0.05336097,-0.02807103,9.83148945,0.01184780,-0.01723556,0.00220204
1.10500000,0.00137936,-0.05304755,9.84067876,0.00113197,0.00339134,0.00365139
1.10750000,-0.02365917,0.03759154,9.85330335,-0.00111397,-0.01381804,-0.00421856
1.11000000,-0.02437841,-0.04967193,9.88076081,0.02516430,-0.00095121,-0.00411818
1.11250000,0.06906288,-0.03067849,9.81036537,-0.00910437,-0.01069598,0.00148058
1.11500000,-0.00028403,0.05698637,9.85993432,0.01302271,0.00392540,0.00368536
1.11750000,0.03932521,-0.05745107,9.76644106,-0.01061626,0.00227149,-0.00511133
1.12000000,0.06196529,0.07147706,9.68282689,-0.00107385,0.01067718,0.00029566
1.12250000,-0.06513744,0.01983514,9.80703171,0.00357287,0.00563051,0.00426362
1.12500000,-0.03227974,0.02191918,9.75271920,0.01131617,-0.00239692,-0.00293117
1.12750000,0.06018749,-0.03389639,9.90198170,-0.00479186,-0.00000780,0.00998433
1.13000000,0.00476287,0.03667088,9.79643172,0.01329126,-0.01052639,-0.00240516
1.13250000,-0.03399792,-0.04193480,9.82222309,0.01033882,-0.00630742,0.00532724
1.13500000,-0.06177521,0.04334487,9.81773394,0.01162944,-0.01313986,0.00510208
1.13750000,-0.10175543,-0.08632495,9.76209793,0.00577214,0.01447680,0.00412562
1.14000000,-0.04082676,-0.00256207,9.80930074,0.00098543,-0.00337219,-0.00289318
1.14250000,0.03468322,-0.04801198,9.86738108,-0.00929745,-0.00739850,-0.00672479
1.14500000,-0.02006070,-0.05289555,9.84233893,0.02075885,-0.00084007,-0.00631896
1.14750000,-0.03578690,0.03388988,9.89489045,0.00196377,-0.01691632,0.01264859
1.15000000,0.06297605,-0.05455563,9.79338882,0.01351917,-0.01322495,0.00076042
1.15250000,0.04410850,-0.02218528,9.88811839,0.00742857,0.00197618,0.01032212
1.15500000,0.08491087,0.04460518,9.89993015,0.00422593,0.00494808,0.00746665
1.15750000,-0.02660918,-0.04299409,9.84820337,0.01927952,0.00047856,0.00657835
1.16000000,0.10529769,-0.05720960,9.80797759,-0.00735097,-0.02202625,0.01952249
1.16250000,0.03994576,-0.01689270,9.70959417,0.00260747,-0.00723457,0.00532455
1.16500000,-0.01274104,-0.03473329,9.80056963,0.00664495,-0.00957247,0.01880706
1.16750000,-0.03526844,-0.02444791,9.71207533,-0.02343149,-0.01210032,0.00622870
1.17000000,-0.03095141,-0.03979899,9.81611447,-0.00902513,0.00016375,0.00579708
1.17250000,0.05325355,-0.04229309,9.84451689,0.00329751,-0.00937781,0.02294253
1.17500000,-0.00062927,-0.08000122,9.82654980,-0.00582702,-0.01329334,0.00243312
1.17750000,0.03644289,0.06004832,9.81545650,-0.00167637,0.01249911,0.01546280
1.18000000,0.03060049,0.04460482,9.82816921,0.01302626,-0.01646400,-0.00702514
1.18250000,-0.06333739,-0.04482422,9.85542881,0.01029688,-0.01559319,0.02959517
1.18500000,0.01075078,0.01202128,9.87564115,0.00061202,0.00727631,0.01490648
1.18750000,0.02831434,-0.00336505,9.81328495,0.00432396,-0.01067702,-0.01185441
1.19000000,0.02900391,-0.01724903,9.84665818,0.01052918,-0.00147982,0.01226458
1.19250000,0.00481249,-0.00974025,9.71803519,-0.00524773,-0.01397916,0.00709592
1.19500000,0.00986273,-0.05450770,9.78708056,-0.00673382,-0.02544383,-0.02035629
1.19750000,0.00279909,-0.02498154,9.86704353,-0.00758195,0.00766751,0.02754168
1.20000000,0.03452108,-0.01993364,9.77268015,0.01164835,-0.00448672,0.01844710
1.20250000,-0.09103268,-0.01070222,9.91259172,0.00818058,-0.03542516,0.00122823
1.20500000,-0.04717583,0.04083019,9.79636417,0.02493030,-0.01147264,0.00803996
1.20750000,-0.02131866,0.06335219,9.85638382,0.01714518,-0.00222509,-0.00390564
1.21000000,-0.01434275,0.00913449,9.77439914,0.02016659,-0.00485867,0.00939034
1.21250000,0.06656971,0.06638849,9.78063419,0.01047619,0.01079035,-0.00895761
1.21500000,0.08780302,-0.02577518,9.83050870,0.01238979,0.00440158,0.02048007
1.21750000,0.06286681,0.00845230,9.75106034,0.01327677,-0.00484519,0.00432857
1.22000000,0.00052439,-0.03270884,9.83420362,0.01611597,-0.00826878,0.01117793
1.22250000,0.05061784,0.08361515,9.88186477,0.00245552,-0.02527445,0.01133102
1.22500000,-0.00054577,-0.00895526,9.87875167,-0.00118721,-0.01665431,0.01280158
1.22750000,0.00529063,-0.11274206,9.79771095,0.00604077,-0.02074370,-0.00572340
1.23000000,-0.01036720,-0.00466063,9.78197167,0.00963102,0.00137255,0.00524458
1.23250000,-0.03236835,-0.03760827,9.76226765,0.00053667,-0.01067332,-0.01181174
1.23500000,0.09131036,0.02316147,9.72968932,0.00279370,-0.01311640,-0.00777201
1.23750000,0.00799141,0.04549845,9.85238148,0.00705888,-0.01441698,0.00302310
1.24000000,0.02602828,-0.01334893,9.78326599,0.01318993,-0.00295866,0.00936288
1.24250000,-0.04704721,-0.00777130,9.83302398,0.00292822,-0.02548979,-0.01654564
1.24500000,0.04710861,0.02823221,9.85214303,0.00385601,-0.01010164,0.01403140
1.24750000,-0.06724164,-0.08281560,9.86659642,0.01357104,-0.01519715,0.00383055
1.25000000,0.06103010,-0.05353742,9.77762123,0.00284591,-0.00159736,0.00869051
1.25250000,0.02055159,-0.08545445,9.78333466,0.00410204,-0.00220838,0.00208472
1.25500000,0.04007977,-0.02858496,9.84733683,0.01313378,-0.00436542,0.01650141
1.25750000,-0.04940889,0.02983892,9.91935237,0.00838103,0.00060094,0.01942399
1.26000000,-0.02029002,0.02298433,9.75806710,0.00818621,0.00330903,-0.00190099
1.26250000,-0.03161182,0.02343280,9.81701215,-0.00157213,0.01260632,0.00628879
1.26500000,-0.01549073,-0.00473400,9.75144030,0.01412843,-0.00022325,0.00419656
1.26750000,0.01252389,0.05492815,9.85769585,0.01369099,-0.00543910,0.00506673
1.27000000,0.05648536,0.00359628,9.89769611,-0.00450815,-0.00396470,-0.00000618
1.27250000,-0.06221509,-0.06084419,9.86326782,0.01454901,0.00551651,-0.00109633
1.27500000,0.10704156,0.02222843,9.78515552,0.00125738,-0.00942907,0.00260464
1.27750000,0.00771080,-0.00836437,9.91435753,-0.00641035,-0.01798757,0.00877478
1.28000000,0.10042482,0.05072262,9.88046854,0.02508359,-0.00812211,0.01087338
1.28250000,-0.07772802,-0.07019479,9.81951662,-0.01331189,-0.00161239,-0.01038689
1.28500000,0.00714255,0.06334866,9.86542398,0.01834341,0.00350060,-0.00547611
1.28750000,0.03616950,0.01578710,9.81730627,0.01299220,-0.00312971,0.01783079
1.29000000,0.01134502,-0.03899189,9.82475444,0.00075028,-0.01374051,-0.01512430
1.29250000,-0.04326153,0.04232644,9.80592929,0.01218551,0.00139348,0.00975239
1.29500000,0.01711384,-0.04710693,9.75403916,-0.00586455,-0.03607956,-0.00957796
1.29750000,0.00504764,-0.01652397,9.80590953,-0.00718416,-0.00497166,-0.00665278
1.30000000,0.09187098,-0.02072568,9.78467698,0.01713154,-0.02196181,0.00403953
1.30250000,0.04967985,-0.00806364,9.91942221,0.01381791,-0.02637805,-0.00507751
1.30500000,0.02362486,-0.04192818,9.84749883,0.00277955,0.01282961,0.00504955
1.30750000,0.04288059,-0.14974442,9.84032186,-0.00479199,-0.00965314,0.02629906
1.31000000,-0.04560925,-0.00392872,9.83680110,-0.00164996,-0.00560773,-0.00513663
1.31250000,0.04548849,-0.05077433,9.91092220,0.01621995,-0.03901108,-0.00559800
1.31500000,-0.03143785,-0.12261231,9.84766156,-0.00187037,-0.01603429,0.01591219
1.31750000,-0.02711209,-0.07275253,9.85735158,0.00043030,-0.00014231,0.00398007
1.32000000,-0.03146868,0.00762944,9.80805434,0.00413599,-0.00065742,-0.01118998
1.32250000,-0.03482927,-0.09200277,9.70005456,-0.00983760,-0.02605866,0.00330395
1.32500000,0.10060085,0.04065269,9.83450284,0.00118621,-0.00796146,0.00917184
1.32750000,0.03137464,0.01723255,9.83310166,-0.00998899,-0.01272222,0.00533166
1.33000000,0.07025375,-0.01623586,9.86459270,0.00282967,-0.02731130,-0.00360288
1.33250000,-0.06447915,-0.05668281,9.80890270,0.00838480,0.00352687,0.00706028
1.33500000,0.07012868,0.03588264,9.77849957,0.01858850,-0.02235675,0.00314345
1.33750000,-0.00797760,-0.04760757,9.80241552,-0.02448158,-0.00460305,-0.00171130
1.34000000,0.02123004,0.00038469,9.81907509,0.00933354,-0.00203265,0.01310652
1.34250000,0.10597898,-0.04224683,9.91154740,-0.01166803,-0.00587219,-0.01694461
1.34500000,-0.03381247,-0.04901018,9.82821670,-0.00004194,-0.01734928,0.00860521
1.34750000,0.15620408,-0.02979677,9.82708502,0.00794027,-0.00288410,-0.00855931
1.35000000,-0.14138658,-0.00140346,9.79910146,0.00509169,-0.01842911,-0.01580346
1.35250000,0.04762868,0.05621439,9.78410519,0.00408705,-0.01131131,-0.01498701
1.35500000,-0.05945738,0.08259935,9.80080909,-0.00387376,-0.01720294,0.00111982
1.35750000,0.02546776,-0.04874095,9.80807699,0.01551220,0.00343596,-0.00451434
1.36000000,-0.03316599,-0.00071786,9.81127407,0.00052613,-0.01250623,0.00276965
1.36250000,0.07478904,-0.08859817,9.84398877,0.01979568,-0.00761837,0.01064363
1.36500000,-0.02179252,-0.03024497,9.79011093,0.02054807,-0.00197160,0.00814880
1.36750000,0.11561315,0.02649208,9.85421814,0.01528899,-0.00047890,0.00479521
1.37000000,0.06816307,-0.02134962,9.77979304,0.01171053,-0.00363032,0.00285928
1.37250000,0.00618862,-0.05010841,9.80542409,0.01934584,-0.00298850,-0.00413807
1.37500000,0.04375905,0.07706786,9.84299673,0.01535721,-0.00873254,0.00162878
1.37750000,0.07648753,0.04495614,9.85798534,0.00008475,-0.00563615,0.00638082
1.38000000,0.04767971,-0.10467632,9.81599782,0.01212475,0.00127591,0.01500709
1.38250000,-0.01442887,0.07502079,9.80915107,0.00476738,0.00947896,0.01669994
1.38500000,0.10498616,-0.10874610,9.85971820,-0.00965017,-0.01705443,0.00472427
1.38750000,0.05776943,-0.00341890,9.80752113,0.01195560,-0.00742749,0.02040413
1.39000000,0.04940224,0.07256564,9.80162290,-0.00433300,-0.00215210,0.00564792
1.39250000,0.00595922,0.00055433,9.79816269,-0.01761753,0.01174687,-0.00631516
1.39500000,0.06593074,0.05894138,9.85765356,0.01264777,-0.00655106,-0.00480224
1.39750000,0.03089753,0.01285724,9.72491978,0.00408964,0.01227785,0.01695212
1.40000000,-0.02889309,-0.09563180,9.87613479,0.00919530,0.00825685,0.01171616
1.40250000,-0.04698840,-0.00254504,9.90469638,0.00944062,-0.00240930,-0.01026990
1.40500000,0.05863811,-0.00586189,9.78359566,0.00188552,-0.00163319,-0.00868691
1.40750000,-0.01695147,0.00028718,9.83954744,0.01729876,-0.01931744,-0.00548754
1.41000000,0.00707224,-0.06308884,9.73729141,0.00780552,-0.01657270,0.00674167
1.41250000,-0.00270155,-0.04655962,9.88133558,0.00970926,-0.02011360,0.01017460
1.41500000,0.08897164,-0.11178169,9.82708529,0.01687156,-0.01179219,-0.00388487
