t_mag,m_X,m_Y,m_Z
116.37000000,24.76736440,2.84129898,38.10093298
116.42000000,24.13214286,3.57781451,38.57142513
116.47000000,24.50304468,3.77832018,38.35318718
116.52000000,23.89593381,3.62761202,38.35129731
116.57000000,24.89893703,1.92669495,38.21275275
116.62000000,24.70084999,2.72875495,37.66134678
116.67000000,24.46733823,3.24081761,37.61357325
116.72000000,24.81136884,4.03333777,38.18238415
116.77000000,24.02301506,2.55850566,38.74338052
116.82000000,25.05232624,3.67467921,39.39814038
116.87000000,24.17822070,2.37857046,37.09927939
116.92000000,24.98897043,3.76287289,37.58838584
116.97000000,24.85659395,3.43593546,37.71333167
117.02000000,24.10990353,2.85928226,38.13927282
117.07000000,24.57541285,2.95474818,38.55771754
117.12000000,24.36019760,3.43423437,38.27944154
117.17000000,24.57235558,2.54480122,37.64683135
117.22000000,23.57456036,2.84907210,38.31321561
117.27000000,24.99616068,3.76323177,37.78588427
117.32000000,24.46558564,3.71636027,38.28590140
117.37000000,24.24731962,2.67544496,37.86343206
117.42000000,24.24582315,3.20843957,38.71341407
117.47000000,24.84933356,3.90075554,37.64638405
117.52000000,24.41333858,3.09140702,38.23280855
117.57000000,24.31310775,2.25731921,38.51259685
117.62000000,23.76161796,3.50642622,37.42197744
117.67000000,24.24041092,3.39996035,37.81447293
117.72000000,24.44384617,2.70730875,38.28546361
117.77000000,24.78673889,2.68846743,37.90521434
117.82000000,25.05761475,3.17685354,37.97656281
117.87000000,24.47279637,3.84666726,38.37771924
117.92000000,24.83323495,3.31313905,38.29651683
117.97000000,25.08708815,2.95967523,39.17128307
118.02000000,23.57737409,3.06306909,37.48739282
118.07000000,25.10752583,3.63829375,38.14288742
118.12000000,24.36868185,3.29129982,37.96977171
118.17000000,23.34942448,3.55854854,37.74543966
118.22000000,24.78510739,3.70315807,37.43275926
118.27000000,25.17655639,3.55226451,38.48444192
118.32000000,24.16006623,3.26715710,37.85264040
118.37000000,24.56598698,3.05935917,38.38400264
118.42000000,24.45084649,2.61695063,38.91108788
118.47000000,23.46649878,3.88834088,38.71706061
118.52000000,24.42816754,3.34412275,38.27538469
118.57000000,24.41516196,2.63664419,38.12409792
118.62000000,24.18719042,1.93455493,37.63640361
118.67000000,24.52604525,2.69062884,37.81631369
118.72000000,24.17472187,3.10964503,37.28922519
118.77000000,24.50616805,2.95935520,38.39055886
118.82000000,24.67896904,3.09200761,39.03818363
118.87000000,24.93252679,2.35718344,38.04275474
118.92000000,24.08729425,3.82333448,38.03261597
118.97000000,24.62724357,2.25990351,37.90853301
119.02000000,24.15718467,2.92155783,38.19894887
119.07000000,25.12515616,3.25979986,37.64792500
119.12000000,24.10638703,2.89336741,37.27245802
119.17000000,24.25161205,3.90205660,37.97266460
119.22000000,24.60659188,3.24670045,37.99554600
119.27000000,24.16942536,3.65202902,38.87015923
119.32000000,24.43115146,2.54023738,38.22784289
119.37000000,25.00142526,3.18252411,38.09080222
119.42000000,24.28931921,3.58660385,37.90967712
119.47000000,24.60957133,4.05032121,38.16938016
119.52000000,24.12546561,3.61162066,38.39127653
119.57000000,24.58397431,3.05651701,38.67624859
119.62000000,24.19913369,3.45187968,37.76550488
119.67000000,24.61087930,3.09182299,38.25330017
119.72000000,24.44365194,2.19101776,37.57978973
119.77000000,24.03296232,3.03482902,38.14598018
119.82000000,24.78893702,3.02417833,38.76471733
119.87000000,24.60411107,3.15778995,38.47640277
119.92000000,25.04730828,4.40912643,38.79047934
119.97000000,24.19704102,3.15256699,38.18681202
